coin,date,sc,state_final,armed_t,failed_t,hit_t
BTC,2023-01-03,1,pending,,,
BTC,2023-01-03,2,hit,1.672758e+18,,1.6727589e+18
BTC,2023-01-04,1,armed,1.6728543e+18,,
BTC,2023-01-04,2,failed,1.6728453e+18,1.672848e+18,
BTC,2023-01-05,1,failed,1.6729299e+18,1.6729317e+18,
BTC,2023-01-05,2,armed,1.6729317e+18,,
BTC,2023-01-06,1,hit,1.6730145e+18,,1.6730208e+18
BTC,2023-01-06,2,pending,,,
BTC,2023-01-09,1,pending,,,
BTC,2023-01-09,2,armed,1.6732791e+18,,
BTC,2023-01-10,1,pending,,,
BTC,2023-01-10,2,hit,1.6733601e+18,,1.6733763e+18
BTC,2023-01-11,1,hit,1.6734465e+18,,1.6734519e+18
BTC,2023-01-11,2,armed,1.6734609e+18,,
BTC,2023-01-12,1,hit,1.6735455e+18,,1.6735464e+18
BTC,2023-01-13,1,pending,,,
BTC,2023-01-13,2,hit,1.6736193e+18,,1.6736229e+18
BTC,2023-01-16,1,pending,,,
BTC,2023-01-16,2,failed,1.6738785e+18,1.6738821e+18,
BTC,2023-01-17,1,failed,1.6739667e+18,1.6739676e+18,
BTC,2023-01-17,2,failed,1.6739649e+18,1.6739667e+18,
BTC,2023-01-18,1,hit,1.6740576e+18,,1.6740585e+18
BTC,2023-01-18,2,hit,1.6740513e+18,,1.6740522e+18
BTC,2023-01-19,1,armed,1.6741422e+18,,
BTC,2023-01-19,2,pending,,,
BTC,2023-01-20,1,hit,1.6742259e+18,,1.6742322e+18
BTC,2023-01-20,2,pending,,,
BTC,2023-01-23,1,hit,1.6744833e+18,,1.674486e+18
BTC,2023-01-23,2,hit,1.6744968e+18,,1.6744977e+18
BTC,2023-01-24,1,armed,1.6745706e+18,,
BTC,2023-01-24,2,armed,1.6745859e+18,,
BTC,2023-01-25,1,armed,1.6746732e+18,,
BTC,2023-01-25,2,hit,1.6746561e+18,,1.6746588e+18
BTC,2023-01-26,1,pending,,,
BTC,2023-01-26,2,hit,1.6747443e+18,,1.6747452e+18
BTC,2023-01-27,1,failed,1.6748298e+18,1.6748325e+18,
BTC,2023-01-27,2,hit,1.6748325e+18,,1.6748343e+18
BTC,2023-01-30,1,pending,,,
BTC,2023-01-30,2,armed,1.6750881e+18,,
BTC,2023-01-31,1,hit,1.6751745e+18,,1.6751754e+18
BTC,2023-01-31,2,pending,,,
BTC,2023-02-01,1,pending,,,
BTC,2023-02-01,2,failed,1.6752627e+18,1.6752672e+18,
BTC,2023-02-02,1,hit,1.6753491e+18,,1.67535e+18
BTC,2023-02-02,2,failed,1.6753482e+18,1.67535e+18,
BTC,2023-02-03,1,hit,1.6754337e+18,,1.6754346e+18
BTC,2023-02-03,2,failed,1.6754382e+18,1.6754481e+18,
BTC,2023-02-06,1,hit,1.6756992e+18,,1.6757001e+18
BTC,2023-02-06,2,pending,,,
BTC,2023-02-07,1,failed,1.6757928e+18,1.6757946e+18,
BTC,2023-02-07,2,failed,1.6757793e+18,1.6757928e+18,
BTC,2023-02-08,1,hit,1.6758657e+18,,1.6758666e+18
BTC,2023-02-08,2,pending,,,
BTC,2023-02-09,1,pending,,,
BTC,2023-02-09,2,hit,1.6759539e+18,,1.6759566e+18
BTC,2023-02-10,1,failed,1.6760385e+18,1.6760448e+18,
BTC,2023-02-10,2,hit,1.6760448e+18,,1.6760466e+18
BTC,2023-02-13,1,pending,,,
BTC,2023-02-13,2,armed,1.6762977e+18,,
BTC,2023-02-14,1,hit,1.6763841e+18,,1.676385e+18
BTC,2023-02-14,2,hit,1.6763868e+18,,1.6763877e+18
BTC,2023-02-15,1,hit,1.6764768e+18,,1.6764867e+18
BTC,2023-02-16,1,failed,1.6765587e+18,1.6765605e+18,
BTC,2023-02-16,2,hit,1.6765623e+18,,1.6765632e+18
BTC,2023-02-17,1,hit,1.6766451e+18,,1.6766487e+18
BTC,2023-02-17,2,pending,,,
BTC,2023-02-20,1,failed,1.6769079e+18,1.6769097e+18,
BTC,2023-02-20,2,armed,1.6769106e+18,,
BTC,2023-02-21,1,pending,,,
BTC,2023-02-21,2,hit,1.6769925e+18,,1.6769961e+18
BTC,2023-02-22,1,pending,,,
BTC,2023-02-22,2,hit,1.6770753e+18,,1.6770789e+18
BTC,2023-02-23,1,armed,1.6771707e+18,,
BTC,2023-02-23,2,pending,,,
BTC,2023-02-24,1,hit,1.6772481e+18,,1.6772526e+18
BTC,2023-02-24,2,pending,,,
BTC,2023-02-27,1,hit,1.6775073e+18,,1.6775082e+18
BTC,2023-02-27,2,hit,1.6775145e+18,,1.6775154e+18
BTC,2023-02-28,1,pending,,,
BTC,2023-02-28,2,hit,1.6775955e+18,,1.6775991e+18
BTC,2023-03-01,1,pending,,,
BTC,2023-03-01,2,armed,1.6776801e+18,,
BTC,2023-03-02,1,armed,1.6777836e+18,,
BTC,2023-03-02,2,failed,1.6777665e+18,1.6777836e+18,
BTC,2023-03-03,1,pending,,,
BTC,2023-03-03,2,failed,1.6778529e+18,1.67787e+18,
BTC,2023-03-06,1,pending,,,
BTC,2023-03-06,2,hit,1.6781121e+18,,1.678113e+18
BTC,2023-03-07,1,hit,1.6782003e+18,,1.6782021e+18
BTC,2023-03-07,2,pending,,,
BTC,2023-03-08,1,pending,,,
BTC,2023-03-08,2,failed,1.6782849e+18,1.6782885e+18,
BTC,2023-03-09,1,hit,1.6783803e+18,,1.6783812e+18
BTC,2023-03-09,2,failed,1.6783713e+18,1.6783794e+18,
BTC,2023-03-10,1,failed,1.6784658e+18,1.6784685e+18,
BTC,2023-03-10,2,failed,1.6784595e+18,1.678464e+18,
BTC,2023-03-13,1,hit,1.6787133e+18,,1.6787169e+18
BTC,2023-03-13,2,pending,,,
BTC,2023-03-14,1,pending,,,
BTC,2023-03-14,2,hit,1.6787997e+18,,1.6788006e+18
BTC,2023-03-15,1,hit,1.6788915e+18,,1.6788969e+18
BTC,2023-03-15,2,failed,1.6788861e+18,1.6788915e+18,
BTC,2023-03-16,1,armed,1.6789725e+18,,
BTC,2023-03-16,2,pending,,,
BTC,2023-03-17,1,pending,,,
BTC,2023-03-20,1,pending,,,
BTC,2023-03-20,2,hit,1.6793199e+18,,1.6793307e+18
BTC,2023-03-21,1,failed,1.6794063e+18,1.6794171e+18,
BTC,2023-03-21,2,failed,1.6794171e+18,1.6794216e+18,
BTC,2023-03-22,1,pending,,,
BTC,2023-03-22,2,hit,1.6794918e+18,,1.6794963e+18
BTC,2023-03-23,1,hit,1.6795836e+18,,1.6795845e+18
BTC,2023-03-23,2,failed,1.6795773e+18,1.6795836e+18,
BTC,2023-03-24,1,hit,1.6796691e+18,,1.6796709e+18
BTC,2023-03-24,2,pending,,,
BTC,2023-03-27,1,hit,1.6799265e+18,,1.6799274e+18
BTC,2023-03-27,2,pending,,,
BTC,2023-03-28,1,pending,,,
BTC,2023-03-28,2,armed,1.6800093e+18,,
BTC,2023-03-29,1,pending,,,
BTC,2023-03-29,2,armed,1.6801092e+18,,
BTC,2023-03-30,1,hit,1.6801857e+18,,1.6801974e+18
BTC,2023-03-30,2,pending,,,
BTC,2023-03-31,1,pending,,,
BTC,2023-03-31,2,hit,1.6802685e+18,,1.6802694e+18
BTC,2023-04-03,1,hit,1.6805277e+18,,1.6805331e+18
BTC,2023-04-03,2,pending,,,
BTC,2023-04-04,1,pending,,,
BTC,2023-04-04,2,armed,1.6806159e+18,,
BTC,2023-04-05,1,pending,,,
BTC,2023-04-05,2,hit,1.6807014e+18,,1.6807023e+18
BTC,2023-04-06,1,armed,1.6807941e+18,,
BTC,2023-04-06,2,pending,,,
BTC,2023-04-07,1,pending,,,
BTC,2023-04-07,2,pending,,,
BTC,2023-04-10,1,failed,1.6811343e+18,1.6811397e+18,
BTC,2023-04-10,2,hit,1.6811397e+18,,1.6811451e+18
BTC,2023-04-11,1,pending,,,
BTC,2023-04-11,2,pending,,,
BTC,2023-04-12,1,failed,1.6813053e+18,1.681308e+18,
BTC,2023-04-12,2,armed,1.6813125e+18,,
BTC,2023-04-13,1,hit,1.6813926e+18,,1.6813971e+18
BTC,2023-04-13,2,pending,,,
BTC,2023-04-14,1,hit,1.6814781e+18,,1.6814853e+18
BTC,2023-04-14,2,pending,,,
BTC,2023-04-17,1,hit,1.6817373e+18,,1.6817382e+18
BTC,2023-04-18,1,armed,1.6818237e+18,,
BTC,2023-04-18,2,pending,,,
BTC,2023-04-19,1,failed,1.6819101e+18,1.6819137e+18,
BTC,2023-04-20,1,failed,1.6819965e+18,1.6820037e+18,
BTC,2023-04-21,1,failed,1.6820847e+18,1.6820856e+18,
BTC,2023-04-21,2,hit,1.6820946e+18,,1.6820982e+18
BTC,2023-04-24,1,failed,1.6823421e+18,1.6823439e+18,
BTC,2023-04-24,2,failed,1.6823439e+18,1.6823475e+18,
BTC,2023-04-25,1,hit,1.6824447e+18,,1.6824456e+18
BTC,2023-04-25,2,pending,,,
BTC,2023-04-26,1,hit,1.6825149e+18,,1.6825158e+18
BTC,2023-04-26,2,pending,,,
BTC,2023-04-27,1,armed,1.6826049e+18,,
BTC,2023-04-28,1,failed,1.6826895e+18,1.6826922e+18,
BTC,2023-04-28,2,failed,1.6826877e+18,1.6826895e+18,
BTC,2023-05-01,1,hit,1.6829496e+18,,1.682955e+18
BTC,2023-05-02,1,hit,1.6830378e+18,,1.6830387e+18
BTC,2023-05-02,2,hit,1.6830333e+18,,1.6830351e+18
BTC,2023-05-03,1,armed,1.6831359e+18,,
BTC,2023-05-03,2,hit,1.6831197e+18,,1.6831206e+18
BTC,2023-05-04,1,pending,,,
BTC,2023-05-04,2,hit,1.683207e+18,,1.6832079e+18
BTC,2023-05-05,1,hit,1.6832979e+18,,1.6833033e+18
BTC,2023-05-05,2,pending,,,
BTC,2023-05-08,1,armed,1.6835688e+18,,
BTC,2023-05-08,2,pending,,,
BTC,2023-05-09,1,hit,1.6836408e+18,,1.6836426e+18
BTC,2023-05-09,2,failed,1.6836381e+18,1.6836408e+18,
BTC,2023-05-10,1,hit,1.6837245e+18,,1.6837254e+18
BTC,2023-05-10,2,hit,1.6837398e+18,,1.6837407e+18
BTC,2023-05-11,1,hit,1.6838136e+18,,1.6838262e+18
BTC,2023-05-11,2,pending,,,
BTC,2023-05-12,1,pending,,,
BTC,2023-05-12,2,pending,,,
BTC,2023-05-15,1,failed,1.6841709e+18,1.6841727e+18,
BTC,2023-05-15,2,pending,,,
BTC,2023-05-16,1,failed,1.6842456e+18,1.68426e+18,
BTC,2023-05-16,2,pending,,,
BTC,2023-05-17,1,pending,,,
BTC,2023-05-17,2,hit,1.6843347e+18,,1.6843419e+18
BTC,2023-05-18,1,hit,1.6844238e+18,,1.6844319e+18
BTC,2023-05-18,2,pending,,,
BTC,2023-05-19,1,failed,1.6845057e+18,1.6845111e+18,
BTC,2023-05-19,2,pending,,,
BTC,2023-05-22,1,failed,1.6847631e+18,1.6847757e+18,
BTC,2023-05-22,2,pending,,,
BTC,2023-05-23,1,failed,1.6848495e+18,1.6848531e+18,
BTC,2023-05-23,2,pending,,,
BTC,2023-05-24,1,pending,,,
BTC,2023-05-24,2,hit,1.6849368e+18,,1.6849377e+18
BTC,2023-05-25,1,failed,1.6850205e+18,1.6850295e+18,
BTC,2023-05-25,2,failed,1.6850295e+18,1.6850367e+18,
BTC,2023-05-26,1,pending,,,
BTC,2023-05-26,2,hit,1.6851069e+18,,1.6851087e+18
BTC,2023-05-29,1,armed,1.6853742e+18,,
BTC,2023-05-29,2,pending,,,
BTC,2023-05-30,1,hit,1.6854525e+18,,1.6854579e+18
BTC,2023-05-30,2,pending,,,
BTC,2023-05-31,1,hit,1.6855434e+18,,1.6855461e+18
BTC,2023-06-01,1,armed,1.6856388e+18,,
BTC,2023-06-01,2,failed,1.6856379e+18,1.6856388e+18,
BTC,2023-06-02,1,pending,,,
BTC,2023-06-02,2,pending,,,
BTC,2023-06-05,1,hit,1.6859709e+18,,1.685979e+18
BTC,2023-06-05,2,pending,,,
BTC,2023-06-06,1,failed,1.6860573e+18,1.68606e+18,
BTC,2023-06-06,2,hit,1.68606e+18,,1.6860609e+18
BTC,2023-06-07,1,pending,,,
BTC,2023-06-08,1,hit,1.6862355e+18,,1.6862364e+18
BTC,2023-06-08,2,pending,,,
BTC,2023-06-09,1,hit,1.6863264e+18,,1.6863282e+18
BTC,2023-06-09,2,failed,1.6863165e+18,1.6863219e+18,
BTC,2023-06-12,1,armed,1.6865757e+18,,
BTC,2023-06-12,2,pending,,,
BTC,2023-06-13,1,hit,1.6866621e+18,,1.6866702e+18
BTC,2023-06-13,2,pending,,,
BTC,2023-06-14,1,pending,,,
BTC,2023-06-14,2,armed,1.6867521e+18,,
BTC,2023-06-15,1,failed,1.6868349e+18,1.6868367e+18,
BTC,2023-06-15,2,armed,1.686852e+18,,
BTC,2023-06-16,1,pending,,,
BTC,2023-06-16,2,hit,1.6869213e+18,,1.6869222e+18
BTC,2023-06-19,1,hit,1.6871805e+18,,1.6871814e+18
BTC,2023-06-19,2,pending,,,
BTC,2023-06-20,1,hit,1.6872768e+18,,1.6872777e+18
BTC,2023-06-20,2,hit,1.6872696e+18,,1.6872714e+18
BTC,2023-06-21,1,hit,1.6873542e+18,,1.687356e+18
BTC,2023-06-22,1,hit,1.6874397e+18,,1.6874406e+18
BTC,2023-06-22,2,failed,1.6874451e+18,1.6874514e+18,
BTC,2023-06-23,1,pending,,,
BTC,2023-06-23,2,hit,1.6875324e+18,,1.6875333e+18
BTC,2023-06-26,1,hit,1.6877871e+18,,1.687788e+18
BTC,2023-06-26,2,hit,1.6877979e+18,,1.6877988e+18
BTC,2023-06-27,1,hit,1.6878753e+18,,1.6878762e+18
BTC,2023-06-27,2,failed,1.6878717e+18,1.6878762e+18,
BTC,2023-06-28,1,hit,1.6879581e+18,,1.687959e+18
BTC,2023-06-28,2,pending,,,
BTC,2023-06-29,1,failed,1.6880445e+18,1.6880472e+18,
BTC,2023-06-30,1,failed,1.6881318e+18,1.6881327e+18,
BTC,2023-06-30,2,hit,1.6881327e+18,,1.6881336e+18
BTC,2023-07-03,1,pending,,,
BTC,2023-07-03,2,hit,1.6883955e+18,,1.6883973e+18
BTC,2023-07-04,1,armed,1.6884792e+18,,
BTC,2023-07-04,2,pending,,,
BTC,2023-07-05,1,failed,1.6885629e+18,1.6885746e+18,
BTC,2023-07-05,2,armed,1.6885773e+18,,
BTC,2023-07-06,1,pending,,,
BTC,2023-07-06,2,hit,1.6886493e+18,,1.6886511e+18
BTC,2023-07-07,1,armed,1.6887384e+18,,
BTC,2023-07-07,2,pending,,,
BTC,2023-07-10,1,hit,1.6889967e+18,,1.6889985e+18
BTC,2023-07-10,2,pending,,,
BTC,2023-07-11,1,pending,,,
BTC,2023-07-11,2,hit,1.6890813e+18,,1.6890858e+18
BTC,2023-07-12,1,hit,1.6891686e+18,,1.6891695e+18
BTC,2023-07-12,2,failed,1.6891677e+18,1.6891686e+18,
BTC,2023-07-13,1,pending,,,
BTC,2023-07-13,2,failed,1.6892559e+18,1.6892577e+18,
BTC,2023-07-14,1,hit,1.6893558e+18,,1.6893576e+18
BTC,2023-07-14,2,failed,1.6893432e+18,1.6893549e+18,
BTC,2023-07-17,1,hit,1.6896006e+18,,1.6896024e+18
BTC,2023-07-17,2,armed,1.6896141e+18,,
BTC,2023-07-18,1,failed,1.689687e+18,1.6896897e+18,
BTC,2023-07-18,2,pending,,,
BTC,2023-07-19,1,hit,1.6897725e+18,,1.6897779e+18
BTC,2023-07-19,2,pending,,,
BTC,2023-07-20,1,pending,,,
BTC,2023-07-20,2,hit,1.6898589e+18,,1.6898634e+18
BTC,2023-07-21,1,armed,1.6899453e+18,,
BTC,2023-07-21,2,pending,,,
BTC,2023-07-24,1,armed,1.6902045e+18,,
BTC,2023-07-25,1,pending,,,
BTC,2023-07-25,2,hit,1.6902927e+18,,1.6902936e+18
BTC,2023-07-26,1,pending,,,
BTC,2023-07-26,2,hit,1.6903773e+18,,1.6903782e+18
BTC,2023-07-27,1,pending,,,
BTC,2023-07-27,2,hit,1.6904637e+18,,1.69047e+18
BTC,2023-07-28,1,hit,1.6905501e+18,,1.690551e+18
BTC,2023-07-28,2,pending,,,
BTC,2023-07-31,1,armed,1.6908183e+18,,
BTC,2023-07-31,2,pending,,,
BTC,2023-08-01,1,pending,,,
BTC,2023-08-01,2,pending,,,
BTC,2023-08-02,1,pending,,,
BTC,2023-08-02,2,hit,1.6909821e+18,,1.6909956e+18
BTC,2023-08-03,1,hit,1.6910712e+18,,1.6910739e+18
BTC,2023-08-03,2,pending,,,
BTC,2023-08-04,1,hit,1.6911549e+18,,1.6911567e+18
BTC,2023-08-04,2,pending,,,
BTC,2023-08-07,1,pending,,,
BTC,2023-08-07,2,hit,1.6914141e+18,,1.6914186e+18
BTC,2023-08-08,1,pending,,,
BTC,2023-08-08,2,failed,1.6915005e+18,1.6915032e+18,
BTC,2023-08-09,1,failed,1.6915869e+18,1.6915905e+18,
BTC,2023-08-09,2,hit,1.6915932e+18,,1.6916004e+18
BTC,2023-08-10,1,hit,1.6916742e+18,,1.691676e+18
BTC,2023-08-10,2,hit,1.6916787e+18,,1.6916805e+18
BTC,2023-08-11,1,armed,1.6917723e+18,,
BTC,2023-08-11,2,hit,1.6917597e+18,,1.6917633e+18
BTC,2023-08-14,1,hit,1.6920243e+18,,1.6920252e+18
BTC,2023-08-14,2,pending,,,
BTC,2023-08-15,1,armed,1.6921143e+18,,
BTC,2023-08-15,2,failed,1.6921116e+18,1.6921143e+18,
BTC,2023-08-16,1,pending,,,
BTC,2023-08-16,2,failed,1.6921944e+18,1.6921989e+18,
BTC,2023-08-17,1,pending,,,
BTC,2023-08-17,2,hit,1.6922781e+18,,1.6922871e+18
BTC,2023-08-18,1,pending,,,
BTC,2023-08-21,1,pending,,,
BTC,2023-08-21,2,failed,1.6926237e+18,1.6926264e+18,
BTC,2023-08-22,1,pending,,,
BTC,2023-08-23,1,hit,1.6927992e+18,,1.6928019e+18
BTC,2023-08-23,2,pending,,,
BTC,2023-08-24,1,hit,1.6928829e+18,,1.6928874e+18
BTC,2023-08-24,2,pending,,,
BTC,2023-08-25,1,pending,,,
BTC,2023-08-25,2,hit,1.6929747e+18,,1.6929756e+18
BTC,2023-08-28,1,pending,,,
BTC,2023-08-28,2,hit,1.6932285e+18,,1.6932294e+18
BTC,2023-08-29,1,pending,,,
BTC,2023-08-29,2,hit,1.6933149e+18,,1.6933185e+18
BTC,2023-08-30,1,hit,1.6934067e+18,,1.6934076e+18
BTC,2023-08-30,2,pending,,,
BTC,2023-08-31,1,hit,1.6934877e+18,,1.6934886e+18
BTC,2023-08-31,2,pending,,,
BTC,2023-09-01,1,hit,1.6935759e+18,,1.6935777e+18
BTC,2023-09-01,2,pending,,,
BTC,2023-09-04,1,pending,,,
BTC,2023-09-04,2,hit,1.6938396e+18,,1.6938405e+18
BTC,2023-09-05,1,pending,,,
BTC,2023-09-05,2,armed,1.6939224e+18,,
BTC,2023-09-06,1,hit,1.6940061e+18,,1.6940205e+18
BTC,2023-09-06,2,failed,1.6940079e+18,1.6940097e+18,
BTC,2023-09-07,1,hit,1.6940988e+18,,1.6940997e+18
BTC,2023-09-07,2,failed,1.6940925e+18,1.6940997e+18,
BTC,2023-09-08,1,pending,,,
BTC,2023-09-11,1,hit,1.6944417e+18,,1.6944426e+18
BTC,2023-09-11,2,pending,,,
BTC,2023-09-12,1,armed,1.6945407e+18,,
BTC,2023-09-12,2,pending,,,
BTC,2023-09-13,1,hit,1.6946163e+18,,1.6946181e+18
BTC,2023-09-13,2,pending,,,
BTC,2023-09-14,1,pending,,,
BTC,2023-09-14,2,hit,1.6946973e+18,,1.6946982e+18
BTC,2023-09-15,1,armed,1.6947864e+18,,
BTC,2023-09-15,2,pending,,,
BTC,2023-09-18,1,hit,1.6950429e+18,,1.6950438e+18
BTC,2023-09-19,1,hit,1.6951374e+18,,1.6951392e+18
BTC,2023-09-20,1,armed,1.6952301e+18,,
BTC,2023-09-20,2,pending,,,
BTC,2023-09-21,1,pending,,,
BTC,2023-09-21,2,armed,1.6953021e+18,,
BTC,2023-09-22,1,pending,,,
BTC,2023-09-22,2,armed,1.6954047e+18,,
BTC,2023-09-25,1,hit,1.6956477e+18,,1.6956558e+18
BTC,2023-09-26,1,hit,1.6957341e+18,,1.6957368e+18
BTC,2023-09-26,2,pending,,,
BTC,2023-09-27,1,pending,,,
BTC,2023-09-27,2,hit,1.6958214e+18,,1.695825e+18
BTC,2023-09-28,1,pending,,,
BTC,2023-09-28,2,hit,1.6959069e+18,,1.6959123e+18
BTC,2023-09-29,1,failed,1.6959969e+18,1.6959987e+18,
BTC,2023-09-29,2,failed,1.6959933e+18,1.695996e+18,
BTC,2023-10-02,1,hit,1.6962624e+18,,1.6962669e+18
BTC,2023-10-02,2,hit,1.6962525e+18,,1.6962552e+18
BTC,2023-10-03,1,hit,1.6963389e+18,,1.6963425e+18
BTC,2023-10-03,2,pending,,,
BTC,2023-10-04,1,pending,,,
BTC,2023-10-04,2,hit,1.6964271e+18,,1.696428e+18
BTC,2023-10-05,1,armed,1.6965225e+18,,
BTC,2023-10-05,2,hit,1.6965117e+18,,1.6965126e+18
BTC,2023-10-06,1,armed,1.6966062e+18,,
BTC,2023-10-06,2,hit,1.6965981e+18,,1.696599e+18
BTC,2023-10-09,1,failed,1.696869e+18,1.6968735e+18,
BTC,2023-10-09,2,failed,1.6968591e+18,1.696869e+18,
BTC,2023-10-10,1,hit,1.6969437e+18,,1.6969446e+18
BTC,2023-10-10,2,pending,,,
BTC,2023-10-11,1,hit,1.6970382e+18,,1.6970391e+18
BTC,2023-10-11,2,pending,,,
BTC,2023-10-12,1,hit,1.6971183e+18,,1.6971309e+18
BTC,2023-10-12,2,pending,,,
BTC,2023-10-13,1,pending,,,
BTC,2023-10-13,2,hit,1.6972092e+18,,1.697211e+18
BTC,2023-10-16,1,hit,1.6974621e+18,,1.697463e+18
BTC,2023-10-17,1,pending,,,
BTC,2023-10-17,2,hit,1.6975557e+18,,1.6975602e+18
BTC,2023-10-18,1,armed,1.6976493e+18,,
BTC,2023-10-18,2,hit,1.6976403e+18,,1.6976412e+18
BTC,2023-10-19,1,hit,1.6977213e+18,,1.6977222e+18
BTC,2023-10-19,2,pending,,,
BTC,2023-10-20,1,pending,,,
BTC,2023-10-20,2,armed,1.6978077e+18,,
BTC,2023-10-23,1,hit,1.6980732e+18,,1.6980795e+18
BTC,2023-10-23,2,pending,,,
BTC,2023-10-24,1,hit,1.6981533e+18,,1.6981614e+18
BTC,2023-10-24,2,pending,,,
BTC,2023-10-25,1,pending,,,
BTC,2023-10-25,2,hit,1.6982397e+18,,1.6982406e+18
BTC,2023-10-26,1,pending,,,
BTC,2023-10-26,2,hit,1.6983342e+18,,1.6983351e+18
BTC,2023-10-27,1,failed,1.6984134e+18,1.6984161e+18,
BTC,2023-10-27,2,hit,1.698417e+18,,1.6984269e+18
BTC,2023-10-30,1,hit,1.6986834e+18,,1.6986843e+18
BTC,2023-10-30,2,hit,1.6986735e+18,,1.6986753e+18
BTC,2023-10-31,1,armed,1.6987581e+18,,
BTC,2023-10-31,2,pending,,,
BTC,2023-11-01,1,failed,1.6988508e+18,1.698858e+18,
BTC,2023-11-01,2,hit,1.6988445e+18,,1.6988454e+18
BTC,2023-11-02,1,hit,1.6989309e+18,,1.6989327e+18
BTC,2023-11-02,2,pending,,,
BTC,2023-11-03,1,pending,,,
BTC,2023-11-03,2,armed,1.6990173e+18,,
BTC,2023-11-06,1,armed,1.6992882e+18,,
BTC,2023-11-06,2,pending,,,
BTC,2023-11-07,1,failed,1.6993719e+18,1.69938e+18,
BTC,2023-11-07,2,hit,1.6993665e+18,,1.6993809e+18
BTC,2023-11-08,1,pending,,,
BTC,2023-11-08,2,failed,1.6994628e+18,1.6994655e+18,
BTC,2023-11-09,1,hit,1.6995393e+18,,1.6995402e+18
BTC,2023-11-10,1,hit,1.6996329e+18,,1.6996338e+18
BTC,2023-11-10,2,pending,,,
BTC,2023-11-13,1,failed,1.6998867e+18,1.6998912e+18,
BTC,2023-11-13,2,failed,1.699893e+18,1.6998948e+18,
BTC,2023-11-14,1,failed,1.6999713e+18,1.6999758e+18,
BTC,2023-11-14,2,hit,1.6999758e+18,,1.6999767e+18
BTC,2023-11-15,1,hit,1.7000631e+18,,1.700064e+18
BTC,2023-11-16,1,hit,1.7001441e+18,,1.7001504e+18
BTC,2023-11-16,2,pending,,,
BTC,2023-11-17,1,hit,1.7002305e+18,,1.7002332e+18
BTC,2023-11-17,2,pending,,,
BTC,2023-11-20,1,failed,1.7004897e+18,1.7004906e+18,
BTC,2023-11-20,2,hit,1.7004924e+18,,1.7004933e+18
BTC,2023-11-21,1,hit,1.7005761e+18,,1.7005788e+18
BTC,2023-11-21,2,failed,1.7005869e+18,1.7005887e+18,
BTC,2023-11-22,1,hit,1.7006778e+18,,1.7006787e+18
BTC,2023-11-22,2,failed,1.7006643e+18,1.7006769e+18,
BTC,2023-11-23,1,hit,1.7007498e+18,,1.7007525e+18
BTC,2023-11-23,2,pending,,,
BTC,2023-11-24,1,failed,1.7008362e+18,1.700838e+18,
BTC,2023-11-24,2,hit,1.700838e+18,,1.7008398e+18
BTC,2023-11-27,1,armed,1.7011035e+18,,
BTC,2023-11-27,2,failed,1.7010945e+18,1.7011044e+18,
BTC,2023-11-28,1,hit,1.7011809e+18,,1.7011818e+18
BTC,2023-11-28,2,pending,,,
BTC,2023-11-29,1,armed,1.7012709e+18,,
BTC,2023-11-29,2,pending,,,
BTC,2023-11-30,1,pending,,,
BTC,2023-11-30,2,armed,1.7013537e+18,,
BTC,2023-12-01,1,pending,,,
BTC,2023-12-04,1,armed,1.7016993e+18,,
BTC,2023-12-04,2,pending,,,
BTC,2023-12-05,1,hit,1.7017866e+18,,1.7017875e+18
BTC,2023-12-05,2,pending,,,
BTC,2023-12-06,1,armed,1.7018766e+18,,
BTC,2023-12-06,2,failed,1.7018721e+18,1.7018766e+18,
BTC,2023-12-07,1,hit,1.7019621e+18,,1.701963e+18
BTC,2023-12-07,2,failed,1.7019585e+18,1.7019612e+18,
BTC,2023-12-08,1,pending,,,
BTC,2023-12-08,2,hit,1.7020467e+18,,1.7020476e+18
BTC,2023-12-11,1,pending,,,
BTC,2023-12-12,1,hit,1.7023905e+18,,1.702395e+18
BTC,2023-12-12,2,pending,,,
BTC,2023-12-13,1,pending,,,
BTC,2023-12-13,2,hit,1.7024769e+18,,1.7024805e+18
BTC,2023-12-14,1,hit,1.7025633e+18,,1.7025642e+18
BTC,2023-12-14,2,pending,,,
BTC,2023-12-15,1,pending,,,
BTC,2023-12-15,2,hit,1.7026497e+18,,1.7026506e+18
BTC,2023-12-18,1,pending,,,
BTC,2023-12-18,2,hit,1.7029089e+18,,1.7029098e+18
BTC,2023-12-19,1,hit,1.7029953e+18,,1.7029971e+18
BTC,2023-12-19,2,pending,,,
BTC,2023-12-20,1,pending,,,
BTC,2023-12-20,2,hit,1.7030817e+18,,1.7030826e+18
BTC,2023-12-21,1,pending,,,
BTC,2023-12-21,2,hit,1.7031681e+18,,1.7031699e+18
BTC,2023-12-22,1,failed,1.7032554e+18,1.7032572e+18,
BTC,2023-12-22,2,armed,1.7032698e+18,,
BTC,2023-12-25,1,pending,,,
BTC,2023-12-26,1,hit,1.7036001e+18,,1.7036019e+18
BTC,2023-12-27,1,pending,,,
BTC,2023-12-27,2,failed,1.7036883e+18,1.7036901e+18,
BTC,2023-12-28,1,hit,1.7037729e+18,,1.7037747e+18
BTC,2023-12-29,1,failed,1.7038611e+18,1.7038629e+18,
BTC,2023-12-29,2,hit,1.7038638e+18,,1.7038647e+18
BTC,2024-01-01,1,hit,1.7041239e+18,,1.7041248e+18
