coin,date,dtype,U,on_pos,don20
ETH,2023-05-23,normal,0.0236828909403282,0.693852602165561,0.2772401433691753
ETH,2023-05-24,normal,0.0216405076687235,0.10934089917066779,0.4087813620071683
ETH,2023-05-25,normal,0.0243891780874296,0.6149825783972148,0.21465949820788566
ETH,2023-05-26,normal,0.0225963737277428,0.7092429168601951,0.23512544802867352
ETH,2023-05-29,normal,0.027109107765097,0.5914807982559124,0.9439686537923314
ETH,2023-05-30,normal,0.021935762250209,0.9553197430885252,0.8133461251465729
ETH,2023-05-31,normal,0.0228609929411396,0.15204205418519967,0.8559322033898306
ETH,2023-06-01,normal,0.0187850722481344,0.43699186991869876,0.7122375013324815
ETH,2023-06-02,normal,0.0183314828285922,0.8930924148315443,0.6038746164490705
ETH,2023-06-05,normal,0.0207267803597173,0.15157441814981387,0.7737199927802182
ETH,2023-06-06,normal,0.0235400807234455,0.522879177377889,0.29534925696408143
ETH,2023-06-07,normal,0.025955186573826,0.5008147745790344,0.7414114674207337
ETH,2023-06-08,normal,0.022432312589759,0.8133764832793936,0.4254858311774268
ETH,2023-06-09,normal,0.0207597247814987,0.6535616971584246,0.5067685458155352
ETH,2023-06-12,normal,0.0235400807234455,0.5751353790613699,0.17747777411919674
ETH,2023-06-13,normal,0.0235020505144744,0.8129404228058892,0.1295451338256737
ETH,2023-06-14,normal,0.0219888806845328,0.7558488302339581,0.11802060303871267
ETH,2023-06-15,normal,0.0219888806845328,0.5572269457161545,0.06904673777717957
ETH,2023-06-16,normal,0.022432312589759,0.258026853473441,0.1357713603660358
ETH,2023-06-19,normal,0.0235400807234455,0.8467643467643344,0.32626550740575294
ETH,2023-06-20,normal,0.0216746652136554,0.410639112131652,0.3849352089252299
ETH,2023-06-21,normal,0.0244428045858999,0.9335087719298252,0.5750814219388815
ETH,2023-06-22,normal,0.0270667642716229,0.21352313167259634,0.9115792391379662
ETH,2023-06-23,normal,0.0248529929135045,0.6582472254114035,0.8008855319703084
ETH,2023-06-26,normal,0.025955186573826,0.3689826302729506,0.87880545085532
ETH,2023-06-27,normal,0.0261259626889203,0.7935157507472979,0.7504912857188878
ETH,2023-06-28,normal,0.025955186573826,0.2619794936179115,0.8491027995232108
ETH,2023-06-29,normal,0.0216746652136554,0.930322580645161,0.6507844463773717
ETH,2023-06-30,normal,0.0229843683004166,0.7459768386223478,0.7280048967494602
ETH,2023-07-03,normal,0.0276836036191668,0.7804456999372253,0.934811969146733
ETH,2023-07-04,normal,0.0256445873645364,0.6834219429676167,0.9411109524489502
ETH,2023-07-05,normal,0.0228609929411396,0.13546666666666474,0.8858774810795372
ETH,2023-07-06,normal,0.0228609929411396,0.3184121621621642,0.7983450812136067
ETH,2023-07-07,normal,0.0220979344425915,0.6779761904761907,0.5326790336496982
ETH,2023-07-10,normal,0.0191373818599552,0.804166666666665,0.5664014687882493
ETH,2023-07-11,normal,0.0187471167901467,0.1271428571428552,0.4927428753045873
ETH,2023-07-12,normal,0.0207267803597173,0.756862745098047,0.3868421052631576
ETH,2023-07-13,normal,0.0207267803597173,0.9341290893015031,0.34624060150375907
ETH,2023-07-14,normal,0.0257113700382333,0.2151063829787261,0.9584842148212368
ETH,2023-07-17,normal,0.0216746652136554,0.4333193979933101,0.49658903787344144
ETH,2023-07-18,normal,0.0207267803597173,0.11672473867596275,0.44525993883792103
ETH,2023-07-19,normal,0.0216746652136554,0.6525559105431287,0.3537481626653605
ETH,2023-07-20,normal,0.0211266835154975,0.8364617044228707,0.31170994610485125
ETH,2023-07-21,normal,0.0211112798135764,0.2692757009345753,0.32292846240953155
ETH,2023-07-24,normal,0.0207597247814987,0.3441997572394653,0.30884742257889836
ETH,2023-07-25,normal,0.0207267803597173,0.45128779395297397,0.11816257200531738
ETH,2023-07-26,normal,0.0207031671280151,0.14792899408283908,0.1558761262370149
ETH,2023-07-27,normal,0.0187471167901467,0.5637552545539476,0.22647826301019164
ETH,2023-07-28,normal,0.0163821701520114,0.8309859154929679,0.14337484687627572
ETH,2023-07-31,normal,0.0163821701520114,0.5714285714285671,0.14597795018374812
ETH,2023-08-01,normal,0.0163821701520114,0.3021346469622336,0.11713964883626002
ETH,2023-08-02,normal,0.0158902916848062,0.3993339388434776,0.2771352932980358
ETH,2023-08-03,normal,0.0161552946389012,0.5789735924265036,0.1212205656959739
ETH,2023-08-04,normal,0.0158902916848062,0.511038430089942,0.16602549596439617
ETH,2023-08-07,normal,0.0158902916848062,0.3793103448275851,0.14299349240780926
ETH,2023-08-08,normal,0.0158902916848062,0.9846261355695298,0.21330184966548538
ETH,2023-08-09,normal,0.0155469088751454,0.7540867093105862,0.42739079102715444
ETH,2023-08-10,normal,0.0152951824754598,0.13000000000000808,0.514266435319066
ETH,2023-08-11,normal,0.014980196229888,0.7105921601334425,0.4888135593220342
ETH,2023-08-14,normal,0.0152951824754598,0.7604284103720407,0.4503488372093025
ETH,2023-08-15,normal,0.0147690980169315,0.15191387559808578,0.5058139534883721
ETH,2023-08-16,normal,0.014685670018076,0.504382470119518,0.3189879404114453
ETH,2023-08-17,normal,0.014685670018076,0.22389758179232142,0.10903743920370873
ETH,2023-08-18,normal,0.020231980643518,0.7158816694968279,0.39066492364371036
ETH,2023-08-21,normal,0.0161552946389012,0.4425651867512332,0.410141323466974
ETH,2023-08-22,normal,0.0161552946389012,0.17878338278930647,0.35649299448049965
ETH,2023-08-23,normal,0.0207267803597173,0.7133990507484516,0.26029830633058715
ETH,2023-08-24,normal,0.0207031671280151,0.1806788511749379,0.3969556828274782
ETH,2023-08-25,normal,0.0205464363751108,0.43017329255860726,0.3404489908425472
ETH,2023-08-28,normal,0.0207267803597173,0.49825503355704553,0.3317815687115247
ETH,2023-08-29,normal,0.0205015309392133,0.09901433691756463,0.32013416565731834
ETH,2023-08-30,normal,0.0239013414883586,0.21192893401015303,0.5678746637126129
ETH,2023-08-31,normal,0.0207267803597173,0.5175023651844863,0.49753205128205136
ETH,2023-09-01,normal,0.022432312589759,0.4289985052316936,0.3069230769230769
ETH,2023-09-04,normal,0.0216746652136554,0.07383040935672537,0.28867366155501734
ETH,2023-09-05,normal,0.0187471167901467,0.8901893287435435,0.2859832338732594
ETH,2023-09-06,normal,0.0180584868318401,0.3866020984665063,0.324820185391746
ETH,2023-09-07,normal,0.0216746652136554,0.07452657299939025,0.3204896285576466
ETH,2023-09-08,normal,0.0174990499803767,0.22963483146067273,0.41069705740472706
ETH,2023-09-11,normal,0.0163821701520114,0.21186440677966073,0.22563917028461222
ETH,2023-09-12,normal,0.0243891780874296,0.7984874359599905,0.09700693571661279
ETH,2023-09-13,normal,0.0205015309392133,0.902264600715135,0.288414094865708
ETH,2023-09-14,normal,0.0170122475627286,0.6007857358718626,0.3566075501559369
ETH,2023-09-15,normal,0.0163821701520114,0.1605074462217355,0.44435134757715433
ETH,2023-09-18,normal,0.016832335999801,0.9516837481698411,0.42577852255271637
ETH,2023-09-19,normal,0.0158902916848062,0.6186635944700462,0.5284613845538217
ETH,2023-09-20,normal,0.0155469088751454,0.3632534024627373,0.5662407192282434
ETH,2023-09-21,normal,0.0153238913396795,0.16555939410045278,0.6565220519461832
ETH,2023-09-22,normal,0.016832335999801,0.7800766283524913,0.3808187639398522
ETH,2023-09-25,normal,0.0159561469764962,0.22279985146676518,0.35757968199151047
ETH,2023-09-26,normal,0.0153238913396795,0.4055793991416356,0.4124037700553992
ETH,2023-09-27,normal,0.0152951824754598,0.9040653904065432,0.4549064914434255
ETH,2023-09-28,normal,0.014685670018076,0.6726426076833544,0.4883385081955383
ETH,2023-09-29,normal,0.0182782517932347,0.5152662124653045,0.8807856162899849
ETH,2023-10-02,normal,0.0201402058857388,0.6527852169255485,0.9145184522922563
ETH,2023-10-03,normal,0.0174990499803767,0.3222905821107388,0.5286983350178206
ETH,2023-10-04,normal,0.0174990499803767,0.6199770378874845,0.49933507101441627
ETH,2023-10-05,normal,0.0174990499803767,0.20262823230182236,0.4445449226022657
ETH,2023-10-06,normal,0.0207267803597173,0.8353303663129086,0.2594818873344325
ETH,2023-10-09,normal,0.0187471167901467,0.13914198936978256,0.37145592850683506
ETH,2023-10-10,normal,0.0205015309392133,0.188129305776361,0.16648780487804932
ETH,2023-10-11,normal,0.0205015309392133,0.8352355867720194,0.10551219512195176
ETH,2023-10-12,normal,0.0205015309392133,0.5028719126938548,0.10936441907710119
ETH,2023-10-13,normal,0.0207267803597173,0.5734914904589976,0.08091304347826044
ETH,2023-10-16,normal,0.0170122475627286,0.8274910295335358,0.15986956521739124
ETH,2023-10-17,normal,0.020231980643518,0.07931500675980192,0.34095652173913077
ETH,2023-10-18,normal,0.0170122475627286,0.7465753424657501,0.19134782608695647
ETH,2023-10-19,normal,0.016832335999801,0.4802038416307332,0.18452173913043501
ETH,2023-10-20,normal,0.0170122475627286,0.750758560901604,0.19813043478260842
ETH,2023-10-23,normal,0.0201378654623247,0.5947191953059511,0.9535583027063145
ETH,2023-10-24,normal,0.0239013414883586,0.9679620290714926,0.8762007168458783
ETH,2023-10-25,normal,0.0229843683004166,0.5439268240799817,0.791829143919851
ETH,2023-10-26,normal,0.0223599457302053,0.4053631284916198,0.7983382326474294
ETH,2023-10-27,normal,0.0237566144062074,0.2195247933884296,0.8195855343356363
ETH,2023-10-30,normal,0.0228158148505304,0.7477858293075693,0.7956695884367566
ETH,2023-10-31,normal,0.0239013414883586,0.7397188964081213,0.8360132350380217
ETH,2023-11-01,normal,0.0256445873645364,0.20060207991242296,0.8523538631218439
ETH,2023-11-02,normal,0.0267228802611875,0.28345878465210295,0.9434071633412656
ETH,2023-11-03,normal,0.0228158148505304,0.45850091407678717,0.7774378355679534
ETH,2023-11-06,normal,0.0256445873645364,0.8870929403375325,0.9435131784617042
ETH,2023-11-07,normal,0.0267228802611875,0.2615614122327194,0.9643604744780205
ETH,2023-11-08,normal,0.0267228802611875,0.6095656417764765,0.9222800708496591
ETH,2023-11-09,normal,0.0242931165995949,0.6425847457627145,0.9260423748017218
ETH,2023-11-10,normal,0.0276836036191668,0.20386100386100808,0.9802090282410499
ETH,2023-11-13,normal,0.0243722345286277,0.5732955783053777,0.764713379043153
ETH,2023-11-14,normal,0.0266703723146918,0.2182303428454137,0.7875767848494896
ETH,2023-11-15,normal,0.0266703723146918,0.849999999999999,0.5982973517192165
ETH,2023-11-16,normal,0.0266703723146918,0.23081170623964947,0.7998878495144398
ETH,2023-11-17,normal,0.0266703723146918,0.35858101629913774,0.5319103464857213
ETH,2023-11-20,normal,0.0263210272355121,0.6369764082811739,0.6512170723574531
ETH,2023-11-21,normal,0.0266703723146918,0.2970507753116455,0.6788096032010678
ETH,2023-11-22,normal,0.0271847801468922,0.9285077730468361,0.4331999555407362
ETH,2023-11-23,normal,0.0266703723146918,0.32419898819561743,0.7949872179615434
ETH,2023-11-24,normal,0.0243722345286277,0.6347173144876337,0.7610237730061349
ETH,2023-11-27,normal,0.0239142922473746,0.026793143617904844,0.739561167893397
ETH,2023-11-28,normal,0.0243722345286277,0.6151635720601221,0.5860178463399884
ETH,2023-11-29,normal,0.0227233052080303,0.4104578704958047,0.6514592813431667
ETH,2023-11-30,normal,0.0220711291293613,0.7794725135049254,0.5356882269625308
ETH,2023-12-01,normal,0.0216746652136554,0.6658137882018509,0.6460571129159027
ETH,2023-12-04,normal,0.0239142922473746,0.7698198684068587,0.9223672870048196
ETH,2023-12-05,normal,0.0239013414883586,0.37490412639975507,0.9165226315220906
ETH,2023-12-06,normal,0.0270341801670925,0.37969685390396535,0.9596026816523714
ETH,2023-12-07,normal,0.0244617478660031,0.7165160230073931,0.8051833525218622
ETH,2023-12-08,normal,0.0271684070860085,0.366858851163781,0.9420094258783202
ETH,2023-12-11,normal,0.0303344303604982,0.3981335952848722,0.8933605849259357
ETH,2023-12-12,normal,0.0220711291293613,0.4770518358531342,0.6251922712235821
ETH,2023-12-13,normal,0.0227233052080303,0.610036758830107,0.5217391304347827
ETH,2023-12-14,normal,0.0240315556670237,0.7610452586206873,0.6576386558650109
ETH,2023-12-15,normal,0.0239142922473746,0.04063205417607154,0.7898470830736786
ETH,2023-12-18,normal,0.0235948851897579,0.1089490505734173,0.4937354419516978
ETH,2023-12-19,normal,0.0211470872106786,0.4816184971098249,0.5215668899371885
ETH,2023-12-20,normal,0.0274377311960543,0.7912899058866878,0.41099044877665813
ETH,2023-12-21,normal,0.0220979344425915,0.7877089172635748,0.43895966029724015
ETH,2023-12-22,normal,0.0244179052394267,0.6270646766169152,0.4841673243883193
ETH,2023-12-25,normal,0.0220711291293613,0.9805970149253763,0.5148393854748611
ETH,2023-12-26,normal,0.0211266835154975,0.435725962252931,0.5403282122905027
ETH,2023-12-27,normal,0.0237318104491407,0.9035264483627167,0.39902234636871564
ETH,2023-12-28,normal,0.025955186573826,0.11445485939812723,0.9139315642458098
ETH,2023-12-29,normal,0.0229843683004166,0.7913186157517931,0.6912211421628189
ETH,2024-01-01,normal,0.025955186573826,0.8140476190476204,0.5020352369380311
ETH,2024-01-02,normal,0.0227233052080303,0.5423659013692966,0.7151883353584443
ETH,2024-01-03,normal,0.0315763366075719,0.5204063758977063,0.7252126366950183
ETH,2024-01-04,normal,0.0216746652136554,0.8120915032679684,0.317293233082706
ETH,2024-01-05,normal,0.0223040424482576,0.47098494353827003,0.4832562174667439
ETH,2024-01-08,normal,0.0211112798135764,0.9569049002517933,0.35112781954887223
ETH,2024-01-09,normal,0.0237318104491407,0.3375732972485309,0.666396761133603
ETH,2024-01-10,normal,0.0237318104491407,0.3780275309287354,0.7064488143435507
ETH,2024-01-11,normal,0.0272648179118821,0.8476934342201625,0.8918799484441174
ETH,2024-01-12,normal,0.0271684070860085,0.7051999999999998,0.8788917355231686
ETH,2024-01-15,normal,0.0285912502365085,0.9069230769230742,0.6040141255750661
ETH,2024-01-16,normal,0.0261259626889203,0.946597566471386,0.6670446445927559
ETH,2024-01-17,normal,0.0274377311960543,0.27325661999168177,0.78954189075358
ETH,2024-01-18,normal,0.0223599457302053,0.15990990990990753,0.6968671029611869
ETH,2024-01-19,normal,0.0243722345286277,0.798093101514306,0.6006771204561651
ETH,2024-01-22,normal,0.0261259626889203,0.1507177033492823,0.5783872221862245
ETH,2024-01-23,normal,0.0271100155404318,0.15764067975930796,0.3469837361498085
ETH,2024-01-24,normal,0.0235020505144744,0.431268882175229,0.1383453733618902
ETH,2024-01-25,normal,0.0235400807234455,0.14372469635628274,0.1245870693723452
ETH,2024-01-26,normal,0.0261079506232277,0.7454938716654634,0.09485606418121711
ETH,2024-01-29,normal,0.0216746652136554,0.3203675344563555,0.16172963131543
ETH,2024-01-30,normal,0.0232302171792644,0.22662721893490875,0.2722439690487023
ETH,2024-01-31,normal,0.0269086826347304,0.2729463056447912,0.3185070550751025
ETH,2024-02-01,normal,0.0232302171792644,0.621572580645161,0.20950386891215242
ETH,2024-02-02,normal,0.022432312589759,0.6682227409136415,0.3051572721570036
ETH,2024-02-05,normal,0.0212637443913022,0.8844646496316053,0.27269468590375456
ETH,2024-02-06,normal,0.0187471167901467,0.6556531703590497,0.3148034831725109
ETH,2024-02-07,QUIET,0.0161552946389012,0.5275504637206826,0.5356217107846982
ETH,2024-02-08,normal,0.021935762250209,0.3304373876572756,0.7646743819355607
ETH,2024-02-09,normal,0.0220711291293613,0.902732137827433,0.7763405674065389
ETH,2024-02-12,normal,0.0237566144062074,0.3230188679245262,0.9127462590160402
ETH,2024-02-13,normal,0.0284911563757102,0.7745215311004789,0.988690620700817
ETH,2024-02-14,normal,0.0285912502365085,0.8557909604519768,0.9103958665164521
ETH,2024-02-15,normal,0.0267228802611875,0.5750375939849591,0.9810390402602683
ETH,2024-02-16,normal,0.0270667642716229,0.7907750832144517,0.9289106255423208
ETH,2024-02-19,normal,0.0270667642716229,0.6638315107330899,0.9789312977099234
ETH,2024-02-20,normal,0.0310992479656089,0.6328344773264353,0.9466501907269116
ETH,2024-02-21,normal,0.0290060942322046,0.2691227382585393,0.9769509135154898
ETH,2024-02-22,normal,0.0276011453220289,0.5983379501385039,0.9150164908941584
ETH,2024-02-23,normal,0.0247389624270327,0.19018633540372604,0.9160801018155375
ETH,2024-02-26,normal,0.0247346608713232,0.2713506965475436,0.988566221142163
ETH,2024-02-27,normal,0.0276836036191668,0.7576490789884502,0.9761757719714965
ETH,2024-02-28,normal,0.0279838979966196,0.5949312714776613,0.9478070525463731
ETH,2024-02-29,normal,0.0308252993662591,0.6830782637111268,0.9018562179559148
ETH,2024-03-01,normal,0.0276836036191668,0.8888888888888897,0.8261862181804347
ETH,2024-03-04,normal,0.0271750902050282,0.6839481555333993,0.962478961417652
ETH,2024-03-05,normal,0.0276011453220289,0.9385117252415843,0.9871105286834746
ETH,2024-03-06,normal,0.0344945536183148,0.7962752836704486,0.7566793287580574
ETH,2024-03-07,normal,0.0279192203890078,0.3959554762511674,0.9310663087748415
ETH,2024-03-08,normal,0.0279192203890078,0.9031225756400286,0.9464520908791573
ETH,2024-03-11,normal,0.0338529183265284,0.9386401326699837,0.8975971574505883
ETH,2024-03-12,normal,0.027669475205892,0.43305926155755425,0.9824089047224253
ETH,2024-03-13,normal,0.0299362066282869,0.7714324016354991,0.9040635759805365
ETH,2024-03-14,normal,0.0276011453220289,0.2029026349161623,0.9249665367422361
ETH,2024-03-15,normal,0.0315763366075719,0.32781165870007123,0.8212914308811639
ETH,2024-03-18,normal,0.0258423633286219,0.3765132238414709,0.5189956098083307
ETH,2024-03-19,normal,0.0367017803892506,0.213381607530775,0.37515254532775466
ETH,2024-03-20,normal,0.0366677687797746,0.9855929380413075,0.008228707159823299
ETH,2024-03-21,normal,0.037982172242191,0.6014199503017381,0.4434044111976558
ETH,2024-03-22,normal,0.0324805996047621,0.07272113436866974,0.42057723451839274
ETH,2024-03-25,normal,0.0358381799646495,0.18605997452819478,0.3840711035706023
ETH,2024-03-26,normal,0.0385004887102636,0.5381157154026569,0.5146332999151694
ETH,2024-03-27,normal,0.0324805996047621,0.5502058916693074,0.5116545847150458
ETH,2024-03-28,normal,0.034800059543828,0.8778117827084941,0.42861687360222106
ETH,2024-03-29,normal,0.0280485697001122,0.5173378076062641,0.48578121385054346
ETH,2024-04-01,normal,0.0314816219115908,0.2521912350597612,0.5675271843911467
