coin,date,sc,kind,trig_name,trig,tgt,inv,tag
BTC,2022-09-22,2,SHORT,RND,19200.0,18814.02215,19289.097396,ctx
BTC,2022-09-23,1,LONG,RND,18900.0,19284.960488,18809.519895,lean
BTC,2022-09-23,2,SHORT,ONL,18835.0,18440.479512,18925.480105,ctx
BTC,2022-09-26,1,LONG,RND,18900.0,19180.21,18813.82475,lean
BTC,2022-09-26,2,SHORT,PDC,18807.38,18629.2,18893.55525,ctx
BTC,2022-09-27,1,LONG,ONH,20350.0,20615.86878,20267.155261,lean
BTC,2022-09-27,2,SHORT,RND,20200.0,19842.65122,20282.844739,ctx
BTC,2022-09-28,1,SHORT,PDL,18816.32,18575.132631,18897.812293,lean
BTC,2022-09-28,2,LONG,RND,19000.0,19079.13,18918.507707,ctx
BTC,2022-09-29,1,SHORT,PDC,19412.82,19267.0,19494.18025,lean
BTC,2022-09-29,2,LONG,RND,19500.0,19666.48,19418.63975,ctx
BTC,2022-09-30,1,LONG,PDC,19591.51,19645.52,19510.912567,lean
BTC,2022-09-30,2,SHORT,RND,19400.0,19311.99,19480.597433,ctx
BTC,2022-10-03,1,LONG,ONH,19315.0,19395.91,19236.255098,lean
BTC,2022-10-03,2,SHORT,RND,19200.0,19056.8,19278.744902,ctx
BTC,2022-10-04,1,SHORT,RND,19900.0,19719.1,19978.029534,lean
BTC,2022-10-04,2,LONG,ONH,20152.0,20303.137825,20073.970466,ctx
BTC,2022-10-05,1,SHORT,RND,20000.0,19952.12,20077.70753,lean
BTC,2022-10-05,2,LONG,PDC,20337.82,20384.85,20260.11247,ctx
BTC,2022-10-06,1,LONG,PDH,20365.6,20456.6,20288.57854,lean
BTC,2022-10-06,2,SHORT,RND,20200.0,20158.26,20277.02146,ctx
BTC,2022-10-07,1,LONG,RND,20000.0,20054.41,19915.811879,lean
BTC,2022-10-07,2,SHORT,PDC,19960.67,19853.0,20044.858121,ctx
BTC,2022-10-10,1,LONG,PDC,19439.02,19525.0,19363.391335,lean
BTC,2022-10-10,2,SHORT,PDL,19316.04,19300.0,19391.668665,ctx
BTC,2022-10-11,1,LONG,RND,19200.0,19250.96,19129.887563,lean
BTC,2022-10-11,2,SHORT,PDC,19131.87,19020.25,19201.982437,ctx
BTC,2022-10-12,1,LONG,ONH,19203.14,19268.09,19133.213146,lean
BTC,2022-10-12,2,SHORT,RND,19100.0,19060.0,19169.926854,ctx
BTC,2022-10-13,1,LONG,RND,18800.0,18965.88,18722.694084,lean
BTC,2022-10-13,2,SHORT,ONL,18566.66,18392.439059,18643.965916,ctx
BTC,2022-10-14,1,SHORT,PDH,19513.79,19375.13,19587.819247,lean
BTC,2022-10-14,2,LONG,RND,19600.0,19941.719819,19525.970753,ctx
BTC,2022-10-17,1,LONG,RND,19500.0,19545.22,19427.75622,lean
BTC,2022-10-17,2,SHORT,PDH,19425.84,19262.98,19498.08378,ctx
BTC,2022-10-18,1,SHORT,PDC,19549.86,19470.0,19621.921663,lean
BTC,2022-10-18,2,LONG,RND,19600.0,19676.96,19527.938337,ctx
BTC,2022-10-19,1,SHORT,RND,19200.0,19140.01,19270.908031,lean
BTC,2022-10-19,2,LONG,PDC,19327.44,19371.05,19256.531969,ctx
BTC,2022-10-20,1,LONG,ONH,19253.33,19360.16,19183.246514,lean
BTC,2022-10-20,2,SHORT,RND,19200.0,19123.97,19270.083486,ctx
BTC,2022-10-21,1,LONG,PDC,19041.92,19131.39,18972.059478,lean
BTC,2022-10-24,1,SHORT,RND,19400.0,19250.59,19471.719515,lean
BTC,2022-10-24,2,LONG,PDC,19570.4,19695.0,19498.680485,ctx
BTC,2022-10-25,1,SHORT,RND,19300.0,19237.0,19366.255226,lean
BTC,2022-10-25,2,LONG,PDC,19329.72,19377.1,19263.464774,ctx
BTC,2022-10-26,1,SHORT,RND,20600.0,20415.87,20668.827152,lean
BTC,2022-10-26,2,LONG,ONH,20783.27,20929.003377,20714.442848,ctx
BTC,2022-10-27,1,LONG,PDC,20771.59,20907.0,20696.442617,lean
BTC,2022-10-27,2,SHORT,RND,20600.0,20451.71,20675.147383,ctx
BTC,2022-10-28,1,SHORT,ONL,20026.0,19855.69194,20094.153156,ctx
BTC,2022-10-31,1,SHORT,RND,20700.0,20627.48,20774.626023,lean
BTC,2022-10-31,2,LONG,ONH,20845.92,20931.21,20771.293977,ctx
BTC,2022-11-01,1,LONG,ONH,20700.0,20845.92,20630.612164,lean
BTC,2022-11-01,2,SHORT,RND,20500.0,20490.74,20569.387836,ctx
BTC,2022-11-02,1,LONG,PDC,20483.62,20563.36,20414.256275,lean
BTC,2022-11-02,2,SHORT,RND,20400.0,20339.99,20469.363725,ctx
BTC,2022-11-03,1,LONG,PDC,20151.84,20393.32,20085.868216,lean
BTC,2022-11-03,2,SHORT,RND,20100.0,20052.0,20165.971784,ctx
BTC,2022-11-04,1,LONG,RND,20600.0,20688.0,20530.734967,lean
BTC,2022-11-04,2,SHORT,PDH,20393.32,20235.223181,20462.585033,ctx
BTC,2022-11-07,1,SHORT,ONL,20571.52,20426.60207,20643.176699,lean
BTC,2022-11-07,2,LONG,RND,20800.0,20886.13,20728.343301,ctx
BTC,2022-11-08,1,SHORT,RND,19700.0,19392.951896,19770.57888,lean
BTC,2022-11-09,1,SHORT,RND,17600.0,17250.33,17689.430806,lean
BTC,2022-11-10,1,LONG,RND,16700.0,16959.99,16601.264621,lean
BTC,2022-11-11,1,SHORT,RND,17400.0,16971.724004,17491.844142,lean
BTC,2022-11-11,2,LONG,PDC,17601.15,17828.935996,17509.305858,ctx
BTC,2022-11-14,1,SHORT,RND,16800.0,16413.991498,16887.768965,lean
BTC,2022-11-14,2,LONG,ONH,16935.59,16954.28,16847.821035,ctx
BTC,2022-11-15,1,LONG,ONH,16989.0,17190.0,16902.278391,lean
BTC,2022-11-15,2,SHORT,RND,16800.0,16619.46,16886.721609,ctx
BTC,2022-11-16,1,SHORT,ONL,16557.01,16527.72,16642.444266,lean
BTC,2022-11-16,2,LONG,RND,16700.0,16900.57,16614.565734,ctx
BTC,2022-11-17,1,LONG,RND,16600.0,16662.76,16517.568565,lean
BTC,2022-11-17,2,SHORT,ONL,16410.74,16378.61,16493.171435,ctx
BTC,2022-11-18,1,LONG,RND,16800.0,17011.0,16719.439108,lean
BTC,2022-11-18,2,SHORT,PDH,16751.0,16692.56,16831.560892,ctx
BTC,2022-11-21,1,SHORT,RND,16100.0,15897.15,16177.76519,lean
BTC,2022-11-21,2,LONG,PDL,16180.0,16280.23,16102.23481,ctx
BTC,2022-11-22,1,LONG,ONH,15967.76,16204.224752,15888.942553,lean
BTC,2022-11-22,2,SHORT,RND,15800.0,15781.29,15878.817447,ctx
BTC,2022-11-23,1,SHORT,RND,16500.0,16315.0,16577.825244,lean
BTC,2022-11-23,2,LONG,ONH,16677.25,16876.774473,16599.424756,ctx
BTC,2022-11-24,1,SHORT,RND,16500.0,16493.01,16570.035277,lean
BTC,2022-11-24,2,LONG,PDC,16603.11,16706.0,16533.074723,ctx
BTC,2022-11-25,1,SHORT,RND,16500.0,16458.05,16560.897815,lean
BTC,2022-11-25,2,LONG,PDC,16598.95,16625.0,16538.052185,ctx
BTC,2022-11-28,1,LONG,RND,16200.0,16401.0,16139.726501,lean
BTC,2022-11-28,2,SHORT,ONL,16051.9,15904.493669,16112.173499,ctx
BTC,2022-11-29,1,LONG,PDH,16487.04,16500.0,16427.558479,lean
BTC,2022-11-29,2,SHORT,PDC,16212.91,16209.079569,16272.391521,ctx
BTC,2022-11-30,1,LONG,RND,16800.0,17058.751744,16739.676055,lean
BTC,2022-11-30,2,SHORT,PDH,16548.71,16495.728256,16609.033945,ctx
BTC,2022-12-01,1,SHORT,RND,17100.0,17042.37,17156.189209,lean
BTC,2022-12-01,2,LONG,PDC,17163.64,17236.29,17107.450791,ctx
BTC,2022-12-02,1,SHORT,RND,17000.0,16977.37,17058.192229,lean
BTC,2022-12-02,2,LONG,ONH,17065.0,17303.063735,17006.807771,ctx
BTC,2022-12-05,1,LONG,RND,17300.0,17424.25,17245.229326,lean
BTC,2022-12-05,2,SHORT,PDH,17202.84,17105.7,17257.610674,ctx
BTC,2022-12-06,1,LONG,RND,17000.0,17102.97,16943.171709,lean
BTC,2022-12-06,2,SHORT,PDC,16966.35,16906.37,17023.178291,ctx
BTC,2022-12-07,1,LONG,RND,16800.0,16906.37,16745.282926,lean
BTC,2022-12-07,2,SHORT,ONL,16678.83,16538.873654,16733.547074,ctx
BTC,2022-12-08,1,LONG,PDC,16836.64,16890.01,16782.730828,lean
BTC,2022-12-08,2,SHORT,RND,16800.0,16733.49,16853.909172,ctx
BTC,2022-12-09,1,SHORT,PDC,17224.1,17170.85,17279.249778,lean
BTC,2022-12-09,2,LONG,PDH,17299.0,17300.0,17243.850222,ctx
BTC,2022-12-12,1,LONG,RND,17000.0,17071.0,16945.912698,lean
BTC,2022-12-12,2,SHORT,ONL,16871.85,16709.142592,16925.937302,ctx
BTC,2022-12-13,1,SHORT,RND,17400.0,17241.89,17472.585902,lean
BTC,2022-12-13,2,LONG,ONH,17500.0,17765.574211,17427.414098,ctx
BTC,2022-12-14,1,SHORT,RND,17900.0,17774.7,17956.871158,lean
BTC,2022-12-14,2,LONG,ONH,17934.78,18000.0,17877.908842,ctx
BTC,2022-12-15,1,LONG,RND,17700.0,17803.15,17639.713156,lean
BTC,2022-12-15,2,SHORT,PDL,17660.94,17561.0,17721.226844,ctx
BTC,2022-12-16,1,LONG,PDL,17275.51,17294.292093,17219.977409,lean
BTC,2022-12-16,2,SHORT,RND,17000.0,16918.97,17055.532591,ctx
BTC,2022-12-19,1,LONG,ONH,16819.21,16863.26,16761.210939,lean
BTC,2022-12-19,2,SHORT,PDC,16738.21,16700.0,16796.209061,ctx
BTC,2022-12-20,1,LONG,ONH,16880.58,17096.786254,16820.675088,lean
BTC,2022-12-20,2,SHORT,PDH,16815.99,16800.0,16875.894912,ctx
BTC,2022-12-21,1,LONG,PDC,16895.56,16925.49,16840.339511,lean
BTC,2022-12-21,2,SHORT,RND,16800.0,16767.53,16855.220489,ctx
BTC,2022-12-22,1,SHORT,RND,16800.0,16749.64,16854.988796,lean
BTC,2022-12-22,2,LONG,PDC,16824.67,16868.52,16769.681204,ctx
BTC,2022-12-23,1,LONG,ONH,16893.9,16900.0,16839.325357,lean
BTC,2022-12-23,2,SHORT,PDH,16868.52,16821.43,16923.094643,ctx
BTC,2022-12-26,1,SHORT,PDH,16857.96,16832.11,16911.892465,lean
BTC,2022-12-26,2,LONG,RND,16900.0,16924.0,16846.067535,ctx
BTC,2022-12-27,1,SHORT,RND,16800.0,16798.0,16854.212122,lean
BTC,2022-12-27,2,LONG,PDC,16919.39,16944.52,16865.177878,ctx
BTC,2022-12-28,1,LONG,RND,16700.0,16706.36,16646.547056,lean
BTC,2022-12-28,2,SHORT,PDL,16592.37,16559.79,16645.822944,ctx
BTC,2022-12-29,1,LONG,ONH,16630.0,16785.19,16577.055946,lean
BTC,2022-12-29,2,SHORT,RND,16600.0,16547.31,16652.944054,ctx
BTC,2022-12-30,1,SHORT,PDL,16488.91,16429.0,16542.205994,lean
BTC,2022-12-30,2,LONG,RND,16500.0,16633.47,16446.704006,ctx
BTC,2023-01-02,1,LONG,ONH,16772.01,16958.191872,16721.298885,lean
BTC,2023-01-02,2,SHORT,RND,16700.0,16628.0,16750.711115,ctx
BTC,2023-01-03,1,LONG,ONH,16778.4,16799.23,16727.517617,lean
BTC,2023-01-03,2,SHORT,RND,16700.0,16672.87,16750.882383,ctx
BTC,2023-01-04,1,LONG,ONH,16919.0,17049.350302,16868.179935,lean
BTC,2023-01-04,2,SHORT,RND,16800.0,16778.4,16850.820065,ctx
BTC,2023-01-05,1,SHORT,RND,16800.0,16780.75,16845.109932,lean
BTC,2023-01-05,2,LONG,PDC,16850.36,16878.18,16805.250068,ctx
BTC,2023-01-06,1,LONG,PDL,16753.0,16831.85,16707.939621,lean
BTC,2023-01-06,2,SHORT,ONL,16709.88,16700.0,16754.940379,ctx
BTC,2023-01-09,1,SHORT,RND,17200.0,17176.99,17245.852744,lean
BTC,2023-01-09,2,LONG,ONH,17285.48,17463.039472,17239.627256,ctx
BTC,2023-01-10,1,SHORT,RND,17200.0,17178.26,17245.153284,lean
BTC,2023-01-10,2,LONG,ONH,17286.02,17398.8,17240.866716,ctx
BTC,2023-01-11,1,SHORT,RND,17400.0,17366.58,17445.843006,lean
BTC,2023-01-11,2,LONG,PDC,17440.66,17499.0,17394.816994,ctx
BTC,2023-01-12,1,LONG,RND,18300.0,18385.71,18250.459364,ctx
BTC,2023-01-13,1,SHORT,PDC,18846.62,18714.12,18910.440349,lean
BTC,2023-01-13,2,LONG,RND,18900.0,19057.7,18836.179651,ctx
BTC,2023-01-16,1,SHORT,ONL,20666.0,20551.01,20749.919116,lean
BTC,2023-01-16,2,LONG,RND,20800.0,20871.5,20716.080884,ctx
BTC,2023-01-17,1,SHORT,PDC,21185.65,20854.712901,21270.832235,lean
BTC,2023-01-17,2,LONG,RND,21300.0,21352.0,21214.817765,ctx
BTC,2023-01-18,1,SHORT,PDC,21134.81,21103.15,21223.737552,lean
BTC,2023-01-18,2,LONG,RND,21300.0,21377.44,21211.072448,ctx
BTC,2023-01-19,1,LONG,ONH,20874.81,21107.114732,20793.363272,lean
BTC,2023-01-19,2,SHORT,RND,20700.0,20677.47,20781.446728,ctx
BTC,2023-01-20,1,LONG,RND,21100.0,21192.0,21017.168703,lean
BTC,2023-01-20,2,SHORT,PDC,21071.59,20861.28,21154.421297,ctx
BTC,2023-01-23,1,SHORT,RND,22900.0,22707.88,22998.109472,lean
BTC,2023-01-23,2,LONG,ONH,22978.0,23078.71,22879.890528,ctx
BTC,2023-01-24,1,SHORT,PDC,22916.45,22770.0,23017.966767,lean
BTC,2023-01-24,2,LONG,RND,23000.0,23162.2,22898.483233,ctx
BTC,2023-01-25,1,LONG,RND,22700.0,22786.96,22599.298745,lean
BTC,2023-01-25,2,SHORT,PDC,22632.89,22462.93,22733.591255,ctx
BTC,2023-01-26,1,LONG,ONH,23282.47,23591.433371,23181.654278,lean
BTC,2023-01-26,2,SHORT,RND,23100.0,23060.94,23200.815722,ctx
BTC,2023-01-27,1,SHORT,RND,22900.0,22850.01,23000.591497,lean
BTC,2023-01-27,2,LONG,PDC,23009.65,23100.0,22909.058503,ctx
BTC,2023-01-30,1,SHORT,PDL,22967.76,22962.68,23061.089716,lean
BTC,2023-01-30,2,LONG,RND,23100.0,23511.808676,23006.670284,ctx
BTC,2023-01-31,1,LONG,RND,22900.0,22996.84,22811.193504,lean
BTC,2023-01-31,2,SHORT,PDC,22826.15,22703.61,22914.956496,ctx
BTC,2023-02-01,1,SHORT,ONL,22919.33,22714.77,23007.144377,lean
BTC,2023-02-01,2,LONG,RND,23100.0,23125.13,23012.185623,ctx
BTC,2023-02-02,1,SHORT,RND,23800.0,23732.66,23887.528932,lean
BTC,2023-02-02,2,LONG,PDH,23812.66,24209.228349,23725.131068,ctx
BTC,2023-02-03,1,SHORT,RND,23500.0,23488.94,23589.747452,lean
BTC,2023-02-03,2,LONG,ONH,23595.5,23943.571441,23505.752548,ctx
BTC,2023-02-06,1,LONG,RND,22900.0,22932.91,22822.988829,lean
BTC,2023-02-06,2,SHORT,PDL,22743.0,22628.13,22820.011171,ctx
BTC,2023-02-07,1,LONG,ONH,23064.56,23158.25,22993.545291,lean
BTC,2023-02-07,2,SHORT,RND,23000.0,22762.52,23071.014709,ctx
BTC,2023-02-08,1,SHORT,RND,23100.0,23085.89,23178.699218,lean
BTC,2023-02-08,2,LONG,PDC,23240.46,23350.25,23161.760782,ctx
BTC,2023-02-09,1,LONG,PDC,22963.0,23011.39,22890.304473,lean
BTC,2023-02-09,2,SHORT,RND,22700.0,22665.85,22772.695527,ctx
BTC,2023-02-10,1,LONG,PDC,21796.35,21938.16,21714.605082,lean
BTC,2023-02-10,2,SHORT,RND,21700.0,21688.0,21781.744918,ctx
BTC,2023-02-13,1,LONG,RND,21700.0,21783.54,21620.618617,lean
BTC,2023-02-13,2,SHORT,PDL,21630.0,21433.0,21709.381383,ctx
BTC,2023-02-14,1,SHORT,PDC,21773.97,21633.08,21848.24742,lean
BTC,2023-02-14,2,LONG,PDH,21894.99,21897.0,21820.71258,ctx
BTC,2023-02-15,1,LONG,RND,22800.0,22916.98,22720.415278,ctx
BTC,2023-02-16,1,SHORT,PDH,24380.0,24324.05,24469.71005,lean
BTC,2023-02-16,2,LONG,RND,24600.0,24905.0,24510.28995,ctx
BTC,2023-02-17,1,LONG,RND,23900.0,24096.7,23815.69078,lean
BTC,2023-02-17,2,SHORT,PDC,23517.72,23505.25,23602.02922,ctx
BTC,2023-02-20,1,LONG,ONH,24983.71,25192.0,24896.40265,lean
BTC,2023-02-20,2,SHORT,RND,24800.0,24408.545701,24887.30735,ctx
BTC,2023-02-21,1,LONG,PDC,24842.2,25063.578696,24750.147422,lean
BTC,2023-02-21,2,SHORT,RND,24600.0,24488.0,24692.052578,ctx
BTC,2023-02-22,1,LONG,PDL,24148.34,24452.16,24063.599592,lean
BTC,2023-02-22,2,SHORT,RND,24100.0,23855.55,24184.740408,ctx
BTC,2023-02-23,1,SHORT,RND,23900.0,23608.0,23989.60699,lean
BTC,2023-02-23,2,LONG,PDC,24182.21,24330.255953,24092.60301,ctx
BTC,2023-02-24,1,SHORT,ONL,23754.03,23608.0,23832.403871,lean
BTC,2023-02-24,2,LONG,RND,23900.0,23940.2,23821.626129,ctx
BTC,2023-02-27,1,LONG,PDC,23554.85,23644.65,23463.208454,lean
BTC,2023-02-27,2,SHORT,RND,23400.0,23332.65,23491.641546,ctx
BTC,2023-02-28,1,SHORT,ONL,23200.0,23106.77,23285.798463,lean
BTC,2023-02-28,2,LONG,PDC,23492.09,23500.0,23406.291537,ctx
BTC,2023-03-01,1,LONG,ONH,24000.0,24109.750174,23917.039249,lean
BTC,2023-03-01,2,SHORT,RND,23700.0,23600.0,23782.960751,ctx
BTC,2023-03-02,1,LONG,RND,23400.0,23628.97,23327.41201,lean
BTC,2023-03-02,2,SHORT,ONL,23319.0,23020.03,23391.58799,ctx
BTC,2023-03-03,1,SHORT,ONL,21971.13,21965.705708,22054.33592,lean
BTC,2023-03-03,2,LONG,RND,22400.0,22742.294292,22316.79408,ctx
BTC,2023-03-06,1,SHORT,ONL,22258.0,22189.22,22330.272532,lean
BTC,2023-03-06,2,LONG,RND,22400.0,22430.24,22327.727468,ctx
BTC,2023-03-07,1,SHORT,ONL,22321.0,22258.0,22389.843325,lean
BTC,2023-03-07,2,LONG,RND,22400.0,22410.0,22331.156675,ctx
BTC,2023-03-08,1,LONG,PDC,22197.96,22287.0,22126.834592,lean
BTC,2023-03-08,2,SHORT,RND,22000.0,21927.0,22071.125408,ctx
BTC,2023-03-09,1,SHORT,RND,21600.0,21580.0,21670.420091,lean
BTC,2023-03-09,2,LONG,PDC,21705.44,21838.12,21635.019909,ctx
BTC,2023-03-10,1,LONG,PDL,20042.72,20330.389288,19957.940153,lean
BTC,2023-03-10,2,SHORT,RND,19900.0,19549.09,19984.779847,ctx
BTC,2023-03-13,1,LONG,PDH,22150.0,22528.305906,22059.64302,lean
BTC,2023-03-13,2,SHORT,RND,22100.0,21997.11,22190.35698,ctx
BTC,2023-03-14,1,SHORT,RND,24700.0,24500.0,24837.000189,lean
BTC,2023-03-14,2,LONG,ONH,24820.0,25382.374216,24682.999811,ctx
BTC,2023-03-15,1,SHORT,PDC,24670.41,24255.0,24785.461224,lean
BTC,2023-03-15,2,LONG,RND,24800.0,25074.24,24684.948776,ctx
BTC,2023-03-16,1,SHORT,RND,24800.0,24303.343608,24911.702084,lean
BTC,2023-03-16,2,LONG,ONH,25066.32,25196.97,24954.617916,ctx
BTC,2023-03-17,1,LONG,ONH,26970.0,27000.0,26855.017915,ctx
BTC,2023-03-20,1,LONG,RND,28250.0,28390.1,28125.539398,lean
BTC,2023-03-20,2,SHORT,PDC,27972.87,27608.113858,28097.330602,ctx
BTC,2023-03-21,1,SHORT,RND,28000.0,27717.01,28115.579476,lean
BTC,2023-03-21,2,LONG,ONH,28177.0,28472.0,28061.420524,ctx
BTC,2023-03-22,1,SHORT,PDC,28105.47,28000.0,28220.024792,lean
BTC,2023-03-22,2,LONG,ONH,28288.0,28438.55,28173.445208,ctx
BTC,2023-03-23,1,LONG,ONH,27738.27,28072.175397,27633.774558,lean
BTC,2023-03-23,2,SHORT,RND,27500.0,27250.97,27604.495442,ctx
BTC,2023-03-24,1,SHORT,RND,28000.0,27934.48,28125.89569,lean
BTC,2023-03-24,2,LONG,PDC,28295.41,28438.0,28169.51431,ctx
BTC,2023-03-27,1,SHORT,ONL,27666.0,27417.76,27785.626439,lean
BTC,2023-03-27,2,LONG,PDC,27968.05,28000.0,27848.423561,ctx
BTC,2023-03-28,1,LONG,PDC,27124.91,27255.0,27004.750325,lean
BTC,2023-03-28,2,SHORT,RND,27000.0,26631.78,27120.159675,ctx
BTC,2023-03-29,1,LONG,ONH,28650.0,28814.240002,28551.375,lean
BTC,2023-03-29,2,SHORT,RND,28250.0,27893.739998,28348.625,ctx
BTC,2023-03-30,1,SHORT,PDC,28348.6,28130.094392,28458.891916,lean
BTC,2023-03-30,2,LONG,PDH,28650.0,28750.0,28539.708084,ctx
BTC,2023-03-31,1,SHORT,PDL,27686.0,27511.71,27795.046665,lean
BTC,2023-03-31,2,LONG,RND,28000.0,28028.53,27890.953335,ctx
BTC,2023-04-03,1,SHORT,RND,28250.0,28171.87,28357.640172,lean
BTC,2023-04-03,2,LONG,ONH,28500.99,28530.0,28393.349828,ctx
BTC,2023-04-04,1,LONG,ONH,28444.44,28500.99,28349.151745,lean
BTC,2023-04-04,2,SHORT,RND,28250.0,27844.841476,28345.288255,ctx
BTC,2023-04-05,1,LONG,ONH,28775.0,28975.233572,28684.817092,lean
BTC,2023-04-05,2,SHORT,RND,28500.0,28444.44,28590.182908,ctx
BTC,2023-04-06,1,LONG,RND,28000.0,28170.01,27905.645379,lean
BTC,2023-04-06,2,SHORT,PDL,27805.1,27711.0,27899.454621,ctx
BTC,2023-04-07,1,SHORT,ONL,27766.94,27750.0,27849.018875,lean
BTC,2023-04-07,2,LONG,PDC,28033.82,28100.0,27951.741125,ctx
BTC,2023-04-10,1,SHORT,RND,28250.0,28196.61,28332.927776,lean
BTC,2023-04-10,2,LONG,PDC,28323.76,28530.0,28240.832224,ctx
BTC,2023-04-11,1,LONG,ONH,30430.0,30540.045991,30326.093716,lean
BTC,2023-04-11,2,SHORT,RND,30000.0,29770.0,30103.906284,ctx
BTC,2023-04-12,1,LONG,PDC,30200.42,30350.07,30106.200466,lean
BTC,2023-04-12,2,SHORT,RND,30000.0,29811.82,30094.219534,ctx
BTC,2023-04-13,1,LONG,RND,30250.0,30374.87,30156.754938,lean
BTC,2023-04-13,2,SHORT,PDC,29888.07,29796.21,29981.315062,ctx
BTC,2023-04-14,1,SHORT,RND,30750.0,30595.0,30844.760571,lean
BTC,2023-04-14,2,LONG,ONH,31000.0,31244.105998,30905.239429,ctx
BTC,2023-04-17,1,SHORT,RND,29500.0,29366.0,29596.737286,ctx
BTC,2023-04-18,1,SHORT,PDH,30316.06,29966.475753,30404.798767,lean
BTC,2023-04-18,2,LONG,ONH,30381.68,30500.0,30292.941233,ctx
BTC,2023-04-19,1,SHORT,RND,29250.0,29096.78,29343.324524,lean
BTC,2023-04-20,1,LONG,PDC,28797.1,29016.692531,28709.3366,lean
BTC,2023-04-21,1,LONG,PDC,28243.65,28374.02,28152.646066,lean
BTC,2023-04-21,2,SHORT,PDL,28010.0,28000.0,28101.003934,ctx
BTC,2023-04-24,1,SHORT,RND,27500.0,27311.25,27595.603347,lean
BTC,2023-04-24,2,LONG,PDC,27590.6,27816.85,27494.996653,ctx
BTC,2023-04-25,1,LONG,RND,27500.0,27510.93,27411.356965,lean
BTC,2023-04-25,2,SHORT,ONL,27192.0,26977.292502,27280.643035,ctx
BTC,2023-04-26,1,LONG,RND,29000.0,29138.83,28856.559983,lean
BTC,2023-04-26,2,SHORT,PDH,28399.99,28300.79,28543.430017,ctx
BTC,2023-04-27,1,LONG,RND,29000.0,29420.165515,28895.866675,ctx
BTC,2023-04-28,1,SHORT,ONL,29137.76,28801.495764,29230.730908,lean
BTC,2023-04-28,2,LONG,RND,29250.0,29472.77,29157.029092,ctx
BTC,2023-05-01,1,SHORT,RND,28500.0,28250.15,28592.545556,lean
BTC,2023-05-02,1,LONG,ONH,28164.55,28531.659116,28068.800904,lean
BTC,2023-05-02,2,SHORT,PDC,28068.26,28000.0,28164.009096,ctx
BTC,2023-05-03,1,LONG,PDC,28669.86,28815.43,28562.53283,lean
BTC,2023-05-03,2,SHORT,RND,28500.0,28336.3,28607.32717,ctx
BTC,2023-05-04,1,LONG,RND,29250.0,29266.66,29158.109916,lean
BTC,2023-05-04,2,SHORT,PDC,29026.16,28923.52,29118.050084,ctx
BTC,2023-05-05,1,LONG,RND,29250.0,29379.83,29161.409423,lean
BTC,2023-05-05,2,SHORT,PDC,28838.16,28748.0,28926.750577,ctx
BTC,2023-05-08,1,SHORT,ONL,27577.01,27447.339662,27681.313644,lean
BTC,2023-05-08,2,LONG,RND,28000.0,28395.23,27895.696356,ctx
BTC,2023-05-09,1,SHORT,PDC,27668.79,27437.32,27759.221102,lean
BTC,2023-05-09,2,LONG,ONH,27749.34,27750.0,27658.908898,ctx
BTC,2023-05-10,1,LONG,RND,27750.0,27818.0,27638.226924,lean
BTC,2023-05-10,2,SHORT,PDC,27628.27,27474.91,27740.043076,ctx
BTC,2023-05-11,1,SHORT,ONL,27257.98,26933.618873,27359.120956,lean
BTC,2023-05-11,2,LONG,RND,27500.0,27598.75,27398.859044,ctx
BTC,2023-05-12,1,SHORT,RND,26250.0,26120.74,26354.149402,lean
BTC,2023-05-12,2,LONG,PDL,26702.05,26834.040542,26597.900598,ctx
BTC,2023-05-15,1,LONG,ONH,27550.03,27740.866205,27463.29867,lean
BTC,2023-05-15,2,SHORT,RND,27250.0,27200.0,27336.73133,ctx
BTC,2023-05-16,1,SHORT,RND,27000.0,26852.11,27082.893611,lean
BTC,2023-05-16,2,LONG,PDC,27162.14,27368.0,27079.246389,ctx
BTC,2023-05-17,1,SHORT,ONL,26573.62,26253.135176,26656.009605,lean
BTC,2023-05-17,2,LONG,RND,26750.0,26852.11,26667.610395,ctx
BTC,2023-05-18,1,SHORT,ONL,27152.29,27021.676183,27233.138675,lean
BTC,2023-05-18,2,LONG,PDC,27405.61,27485.33,27324.761325,ctx
BTC,2023-05-19,1,SHORT,PDC,26821.28,26750.0,26907.096202,lean
BTC,2023-05-19,2,LONG,ONH,26960.24,27256.36561,26874.423798,ctx
BTC,2023-05-22,1,LONG,ONH,26913.14,27195.017452,26834.231974,lean
BTC,2023-05-22,2,SHORT,RND,26750.0,26747.78,26828.908026,ctx
BTC,2023-05-23,1,SHORT,RND,27250.0,27099.89,27325.780446,lean
BTC,2023-05-23,2,LONG,ONH,27495.83,27691.002084,27420.049554,ctx
BTC,2023-05-24,1,LONG,RND,26750.0,26798.11,26681.382334,lean
BTC,2023-05-24,2,SHORT,ONL,26613.0,26422.024224,26681.617666,ctx
BTC,2023-05-25,1,LONG,PDC,26329.01,26406.0,26244.768844,lean
BTC,2023-05-25,2,SHORT,RND,26250.0,26080.5,26334.241156,ctx
BTC,2023-05-26,1,SHORT,ONL,26327.24,26146.587248,26395.104875,lean
BTC,2023-05-26,2,LONG,PDC,26473.79,26500.0,26405.925125,ctx
BTC,2023-05-29,1,SHORT,ONL,27745.78,27511.542519,27831.993032,lean
BTC,2023-05-29,2,LONG,RND,28000.0,28065.0,27913.786968,ctx
